ip,timestamp,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,Pkt Len Mean,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,Label
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.210749,135,6,0.0020570755004882,2,0,120,0,58335.24339360223,972.254056560037,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.210835,1247,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21088,1248,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.210924,1249,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.210971,1250,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211017,1251,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211063,1252,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211109,1253,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211155,1254,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211205,1255,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211249,1256,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211316,1257,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211395,1258,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211535,1259,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211611,1260,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211682,1261,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211759,1262,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211819,1263,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211893,1264,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.211964,1265,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212064,1266,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212131,1267,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212208,1268,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212283,1269,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212351,1270,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212494,1271,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212571,1272,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212642,1273,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.212806,135,6,0.0019950866699218,2,0,120,0,60147.76290630975,1002.4627151051624,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.212878,1274,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212927,1275,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.212972,1276,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213022,1277,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21309,1278,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213157,1279,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21321,1280,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213255,1281,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213305,1282,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213352,1283,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213462,1284,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213513,1285,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213575,1286,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213625,1287,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213669,1288,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21374,1289,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213826,1290,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213896,1291,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.213973,1292,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21405,1293,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.214119,1294,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21418,1295,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.214251,1296,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.214327,1297,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.214465,1298,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.214525,1299,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.214589,1300,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.214801,135,6,0.001997947692871,2,0,120,0,60061.63245823389,1001.0272076372316,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.214873,1301,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.214932,1302,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215011,1303,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215105,1304,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215157,1305,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215211,1306,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215261,1307,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21532,1308,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21538,1309,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215514,1310,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21557,1311,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215623,1312,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215669,1313,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215722,1314,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215773,1315,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215848,1316,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215897,1317,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.215948,1318,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216,1319,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21605,1320,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216121,1321,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216182,1322,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216235,1323,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216308,1324,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216382,1325,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216519,1326,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216589,1327,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.216799,135,6,0.0018990039825439,2,0,120,0,63191.02071563088,1053.183678593848,120.0,0,1,1,0,0,0,1
192.168.179.134,1743667693.216873,1328,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.216954,1329,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217042,1330,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217131,1331,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217231,1332,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217311,1333,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21739,1334,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217558,1335,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217645,1336,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21773,1337,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217806,1338,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217881,1339,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.217971,1340,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.218034,1341,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.218093,1342,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.218159,1343,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.218233,1344,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.218308,1345,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.218374,1346,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.218533,1347,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.134,1743667693.21861,1348,6,1e-06,1,0,58,0,58000000.0,1000000.0,58.0,0,1,0,0,1,0,1
192.168.179.133,1743667693.218698,135,6,0.0016160011291503,2,0,120,0,74257.37385659486,1237.6228976099144,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.218698,135,6,0.0016160011291503,2,0,120,0,74257.37385659486,1237.6228976099144,120.0,0,1,1,0,0,0,1
192.168.179.133,1743667693.218698,135,6,0.0016160011291503,2,0,120,0,74257.37385659486,1237.6228976099144,120.0,0,1,1,0,0,0,1
